women_age,region,residence,v106,religion,ethnicity,no_of_H_members,v137,v150,v151,age_H_head,v157,v158,v159,wealth_Index,total_children_ever_born,currently_pregnant,No_of_living_children,v225,v312,v463a,v463b,v463c,v463x,v463z,v501,v504,number_of_other_wives,marital_duration,v613,v621,husband_education,husbands_occupation,v714,v716,v730,v743a,v743b,v743d,v743f,v744a,v744b,v744c,v744d,v744e,v745a,v745b,v822,v850a,v812,d101a,d101b,d101c,d101d,d101e,husband_drinks_alcohol,d121,wife_afraid_hasband,ipv
2,5,2,0,4,21,2,0,1,2,22,0,0,0,1,0,0,0, ,0,0,0,0,0,1,5, , ,15,6, ,0,61,1,91, , , , , ,1,1,1,1,1,0,0,1, ,0,0,0,0,0,0,1,1,0,0
3,5,2,0,4,21,6,1,1,2,28,0,0,0,1,6,0,5, ,0,0,0,0,0,1,1,2,3,16,10,2,0,61,0,0,68,4,4,4,4,1,1,1,1,1,2,2,0,0,0,0,1,0,0,1,1,1,2,3
2,5,2,0,4,21,4,2,2,1,28,0,0,0,1,2,0,2, ,0,0,0,0,0,1,1,1,1,20,10,2,0,35,0,0,30,4,4,4,4,1,1,1,1,1,2,2,0,0,0,0,1,0,0,1,0,1,1,0
3,5,2,3,2,6,2,0,1,2,28,1,2,2,4,1,0,1, ,11,0,0,0,0,1,5, , ,21,2, ,3,32,1,25, , , , , ,0,0,0,0,0,0,0,1, ,0,1,1,0,0,0,0,0,0,1
1,5,2,0,2,2,2,1,1,2,15,0,0,0,1,1,0,1, ,0,0,0,0,0,1,1,2,1,14,6,2,2,1,0,0,20,4,4,4,4,1,1,1,1,1,3,3,0,0,0,1,1,0,0,0,1,0,1,3
4,5,2,0,4,21,6,2,1,2,32,0,0,0,1,6,0,6, ,0,0,0,0,0,1,5, , ,16,4, ,0,61,1,91, , , , , ,1,1,1,1,1,1,1,1, ,0,1,1,0,0,1,0,0,0,2
3,5,2,0,4,21,5,2,1,2,26,0,0,0,1,4,0,4, ,0,0,0,0,0,1,3, , ,14,4, ,0,61,1,91, , , , , ,1,1,1,1,0,1,1,1, ,0,1,0,0,0,0,1,1,0,0
5,5,2,0,4,21,7,2,2,1,49,0,0,0,1,9,1,7,2,0,0,0,0,0,1,1,1,0,17,5,2,0,61,1,71,49,1,1,2,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,2
5,5,2,3,2,2,1,0,1,2,37,1,0,1,4,3,0,2, ,11,0,0,0,0,1,1,2,0,18,3,2,3,51,1,25,45,1,2,4,4,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,0
5,5,2,2,2,2,7,1,2,1,35,0,2,1,4,4,0,4, ,9,0,0,0,0,1,1,1,0,24,5,8,2,61,1,61,40,4,4,4,4,0,1,0,0,0,2,2,1,1,0,1,1,0,0,0,0,1,0,0
5,5,2,1,2,4,6,1,2,1,38,0,0,0,2,5,0,4, ,0,0,0,0,0,1,1,1,0,15,4,2,1,71,0,91,38,4,1,4,4,1,1,1,1,1,2,2,1,1,0,1,0,1,0,1,0,1,0,2
2,5,2,2,4,4,4,2,2,1,28,0,2,0,3,2,1,2,2,0,0,0,0,0,1,1,1,0,19,4,1,2,61,1,61,28,1,4,2,2,0,0,0,0,0,2,2,8,0,0,1,0,0,0,0,0,0,0,0
5,5,1,3,2,2,3,1,2,1,37,0,2,0,4,2,0,2, ,0,0,0,0,0,1,1,1,0,30,3,3,1,52,1,53,37,1,2,2,4,1,0,0,0,0,0,0,1,8,0,8,0,0,0,0,0,0,2,0
2,5,1,2,2,2,3,1,2,1,38,1,2,1,4,1,0,1, ,1,0,0,0,0,1,1,1,0,22,2,2,1,71,1,91,38,2,2,1,2,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2,0
6,5,1,1,1,2,1,0,1,2,42,0,2,2,4,2,0,2, ,3,0,0,0,0,1,5, , ,15,3, ,2,61,1,28, , , , , ,0,0,0,0,0,0,0,1, ,0,0,0,0,0,0,0,1,0,0
5,5,1,2,3,2,6,2,2,1,37,1,2,1,3,3,0,3, ,0,0,0,0,0,1,1,1,0,24,2,2,0,91,1,92,37,5,4,4,7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4,5,1,1,2,2,6,2,2,1,39,0,2,2,4,4,0,4, ,8,0,0,0,0,1,1,1,0,18,3,1,2,61,1,92,39,2,2,2,2,0,1,1,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0
2,5,1,2,2,6,2,0,2,1,26,0,2,1,3,0,0,0, ,0,0,0,0,0,1,1,1,0,21,3,1,2,51,0,51,26,4,4,4,4,0,1,1,0,0,3,2,1,0,0,1,0,0,0,1,0,1,1,0
5,5,1,2,2,2,2,0,1,2,37,0,2,0,4,2,1,1,1,0,0,0,0,0,1,1,2,0,35,4,1,2,88,1,92,34,1,1,1,4,1,1,0,0,0,2,0,1,1,0,1,0,0,0,1,1,1,0,1
3,5,1,1,2,2,4,2,2,1,34,0,2,1,4,3,0,3, ,3,0,0,0,0,1,1,1,0,27,6,3,1,71,1,92,34,1,2,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,5,1,1,2,2,8,2,2,1,42,0,2,1,4,6,1,6,3,0,0,0,0,0,1,1,1,0,22,4,3,2,91,1,91,42,1,2,2,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,1,2,0
3,5,2,1,2,4,4,3,1,2,27,0,2,0,3,4,0,4, ,0,0,0,0,0,1,5, , ,20,3, ,1,61,1,53, , , , , ,1,1,0,0,0,1,1,1, ,0,1,0,0,0,1,1,0,2,2
3,5,2,1,2,6,4,2,1,2,25,0,1,1,1,3,0,3, ,0,0,0,0,0,1,5, , ,20,1, ,1,91,1,92, , , , , ,0,0,0,0,0,0,0,1, ,0,1,1,1,1,1,1,1,1,4
6,5,2,2,2,2,2,0,2,1,48,0,2,2,4,0,0,0, ,0,0,0,0,0,1,1,1,0,30,2,8,1,61,1,35,48,1,1,2,2,0,1,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,2,1
4,5,2,2,2,2,7,2,2,1,39,0,2,0,3,5,0,5, ,3,0,0,0,0,1,1,1,0,22,4,1,2,61,1,91,39,1,1,4,4,1,1,1,0,0,2,2,1,0,0,1,0,0,0,0,1,0,2,0
5,5,2,1,2,2,7,3,2,1,36,1,0,0,2,5,0,5, ,0,0,0,0,0,1,1,1,0,26,6,1,1,53,1,77,35,4,4,4,4,0,1,1,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0
7,5,2,2,2,2,8,0,2,1,55,1,2,1,5,8,0,8, ,8,0,0,0,0,1,1,1,0,20,2,1,2,37,1,61,55,1,4,1,4,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2,5,2,2,1,2,7,3,3,1,62,0,2,0,2,1,1,1,2,0,0,0,0,0,1,1,1,0,20,4,1,3,0,0,0,24,1,2,4,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2,0
3,5,2,2,2,2,3,1,1,2,29,1,2,0,2,2,0,2, ,11,0,0,0,0,1,1,2,0,21,4,1,3,25,1,91,40,4,4,2,4,0,1,1,0,0,2,2,1,1,0,1,0,0,0,1,0,0,0,0
5,5,2,1,2,2,7,0,2,1,43,0,1,2,2,6,1,5,3,0,0,0,0,0,1,1,1,0,16,4,3,1,61,1,61,43,4,1,4,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,2,4
4,5,2,1,2,2,7,0,2,1,40,1,2,1,2,5,0,5, ,3,0,0,0,0,1,1,1,0,16,3,3,1,61,1,61,40,4,4,2,4,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1
2,5,2,2,2,8,5,2,2,1,30,0,2,2,4,3,0,3, ,3,0,0,0,0,1,1,1,0,20,4,1,3,54,1,91,30,4,4,2,2,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0
3,5,2,1,2,2,7,1,2,1,36,0,2,0,4,5,0,5, ,3,0,0,0,0,1,1,1,0,15,3,2,1,61,1,51,36,2,2,2,2,0,1,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
3,5,2,1,1,2,5,3,2,1,31,0,0,0,1,3,0,3, ,0,0,0,0,0,1,1,1,0,18,5,1,1,88,0,0,31,4,4,1,4,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
5,5,2,3,2,2,4,0,2,1,45,1,2,2,4,4,0,4, ,3,0,0,0,0,1,1,1,0,18,4,1,3,61,1,25,45,2,2,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
7,5,2,2,2,2,5,0,1,2,45,0,2,2,4,2,0,2, ,0,0,0,0,0,1,3, , ,22,5, ,2,61,1,61, , , , , ,0,1,0,0,0,1,1,1, ,0,0,0,0,0,0,0,1,0,0
3,5,2,1,2,2,1,0,1,2,27,0,2,0,3,3,0,3, ,2,0,0,0,0,1,5, , ,21,2, ,8,61,1,53, , , , , ,0,1,0,1,0,0,0,1, ,0,1,0,1,1,1,1,0,2,3
3,5,2,1,2,2,5,2,2,1,31,0,0,0,2,4,0,4, ,0,0,0,0,0,1,1,1,0,19,2,2,1,91,0,0,31,2,4,2,1,0,1,1,1,0,2,0,1,1,0,1,1,1,1,1,0,0,0,2
4,5,2,1,2,2,10,4,3,1,80,1,1,1,3,4,0,4, ,0,0,0,0,0,1,5, , ,25,5, ,1,29,0,0, , , , , ,0,0,0,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,1
3,5,2,3,2,2,6,3,2,1,32,1,2,1,4,3,0,3, ,0,0,0,0,0,1,1,1,0,22,2,2,3,25,1,37,32,2,4,2,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0
4,5,2,1,2,2,3,0,2,1,62,0,0,0,1,2,0,2, ,0,0,0,0,0,1,1,1,0,32,3,8,0,92,1,91,62,1,4,4,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3,5,2,1,2,2,6,1,2,1,34,0,0,0,4,3,0,3, ,2,0,0,0,0,1,1,1,0,16,5,1,1,91,1,52,34,2,2,4,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
2,5,2,1,2,2,3,1,2,1,23,0,0,0,2,2,0,2, ,0,0,0,0,0,1,1,1,0,19,4,8,1,88,1,91,23,2,2,2,2,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1
5,5,2,1,2,2,6,2,1,2,38,0,2,0,3,8,0,7, ,0,0,0,0,0,1,3, , ,16,5, ,1,91,0,0, , , , , ,0,1,0,0,0,1,1,1, ,0,0,0,0,0,0,1,0,2,0
3,5,2,1,2,2,5,1,2,1,28,1,1,0,3,2,0,2, ,11,0,0,0,0,1,1,1,0,17,4,2,2,92,1,92,28,2,2,2,2,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
4,5,2,1,2,2,5,2,2,1,36,0,0,0,2,3,0,3, ,8,0,0,0,0,1,1,1,0,19,5,1,1,91,0,0,36,2,4,2,2,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,2,3
7,5,2,2,2,2,10,0,3,1,78,1,2,0,4,0,0,0, ,0,0,0,0,0,1,1,2,0,30,4,1,2,61,0,0,52,5,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,0
4,5,2,2,2,2,8,1,2,1,41,0,2,0,4,5,0,5, ,3,0,0,0,0,1,1,1,0,20,5,1,2,91,1,91,41,2,2,2,2,1,1,8,8,1,2, ,1,1,0,0,0,0,0,0,0,0,0,0
4,5,2,2,1,2,6,0,1,2,30,2,2,2,3,6,0,5, ,0,0,0,0,0,1,1,2,0,15,4,1,2,71,1,51,38,1,2,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
3,5,1,1,2,4,5,1,2,1,41,0,2,2,5,3,0,3, ,11,0,0,0,0,1,1,1,0,18,2,1,3,72,1,28,33,2,2,2,2,0,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
4,5,1,1,2,6,2,0,2,1,40,0,2,0,2,0,0,0, ,3,0,0,0,0,1,1,1,0,29,3,2,2,71,0,0,40,4,2,2,1,1,1,0,0,0,2,2,1,0,0,1,0,0,0,1,0,1,0,0
2,5,1,2,2,6,4,2,2,1,30,0,2,2,4,2,0,2, ,3,0,0,0,0,1,1,1,0,16,4,1,2,92,0,0,30,2,2,2,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
3,5,1,2,2,2,2,0,2,1,35,0,2,0,3,3,1,1,1,0,0,0,0,0,1,1,1,0,24,4,1,1,28,1,28,35,2,2,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5,5,1,2,2,4,4,0,2,1,40,0,2,2,5,2,0,2, ,8,0,0,0,0,1,1,1,0,21,4,1,1,91,1,91,40,2,2,2,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0
3,5,1,3,2,4,3,2,1,2,28,1,2,2,5,2,0,2, ,1,0,0,0,0,1,1,2,0,24,3,1,3,23,1,91,34,1,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,5,1,2,2,2,2,0,2,1,25,2,2,2,5,0,1,0,1,0,0,0,0,0,1,1,1,0,23,3,1,2,51,1,51,25,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,5,1,1,2,9,5,1,2,1,34,1,2,1,4,3,0,3, ,3,0,0,0,0,1,1,1,0,17,4,3,2,91,1,91,34,2,2,2,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0
2,5,1,2,1,16,3,1,2,1,26,1,1,1,5,1,0,1, ,0,0,0,0,0,1,1,1,0,20,2,1,2,88,0,0,26,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3,5,1,2,2,6,5,2,2,1,37,0,2,1,5,2,0,2, ,0,0,0,0,0,1,1,1,0,21,4,1,2,41,1,51,37,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
5,5,1,2,2,2,5,1,1,2,38,0,0,0,4,3,0,3, ,8,0,0,0,0,1,3, , ,26,6, ,2,91,1,91, , , , , ,0,1,0,0,0,0,0,1, ,0,0,0,0,0,0,0,1,0,0
2,5,1,2,2,6,2,0,2,1,31,2,2,2,4,1,0,1, ,0,0,0,0,0,1,1,1,0,19,4,1,1,88,1,51,28,1,2,4,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3,5,1,3,2,4,3,1,2,1,27,1,2,2,5,1,0,1, ,1,0,0,0,0,1,1,1,0,21,3,3,2,91,1,51,27,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0
3,5,1,1,4,6,1,0,1,2,29,0,2,0,3,1,0,1, ,3,0,0,0,0,1,4, , ,15,2, ,1,91,1,91, , , , , ,0,0,0,0,0,0,0,1, ,0,0,0,0,0,0,0,1,0,0
4,5,1,3,1,4,2,1,1,2,30,2,2,2,5,1,0,1, ,8,0,0,0,0,1,1,2,0,26,3,1,3,31,0,0,31,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,5,1,2,2,4,3,0,2,1,27,2,2,2,5,1,1,1,1,0,0,0,0,0,1,1,1,0,20,3,1,3,77,1,91,27,4,2,2,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,5,1,2,2,4,3,0,2,1,36,1,2,2,5,1,0,1, ,0,0,0,0,0,1,1,1,0,20,5,1,2,39,1,51,36,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,5,1,3,2,4,4,2,2,1,30,0,2,2,5,2,0,2, ,3,0,0,0,0,1,1,1,0,23,4,1,1,91,0,0,30,2,4,2,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,5,1,2,2,4,4,1,2,1,37,2,2,2,4,2,0,2, ,11,0,0,0,0,1,1,1,0,21,2,1,2,88,1,91,37,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,5,1,2,2,4,3,1,2,1,32,0,2,2,5,1,0,1, ,1,0,0,0,0,1,1,1,0,24,3,1,2,91,0,0,32,4,2,2,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2
3,5,1,1,2,6,2,0,2,1,34,0,2,1,4,2,0,2, ,2,0,0,0,0,1,1,1,0,14,4,1,1,72,0,0,34,2,2,2,2,1,1,0,0,0,2,2,0,1,0,1,0,1,0,1,0,0,0,0
3,5,1,2,2,96,2,0,2,1,34,0,0,0,4,3,0,3, ,0,0,0,0,0,1,1,1,0,22,5,1,0,91,1,53,34,2,2,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,2,1
3,5,2,1,1,2,7,1,1,2,28,0,2,0,2,4,0,3, ,11,0,0,0,0,1,5, , ,17,2, ,8,91,1, , , , , , ,0,1,0,0,0,2,2,1, ,0,0,0,1,0,0,1,8,1,4
6,5,2,1,2,6,5,1,1,2,44,2,2,2,4,9,0,8, ,6,0,0,0,0,1,1,2,0,17,20, ,1,76,1,77,50,4,4,2,4,0,1,0,0,0,2,2,1,0,0,1,1,1,1,1,0,1,2,3
7,5,2,1,2,2,7,0,2,1,53,0,2,2,4,6,0,6, ,5,0,0,0,0,1,1,1,0,17,6,3,1,81,1,91,53,1,2,1,4,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,1,2,2
6,5,2,2,2,2,7,0,2,1,53,2,2,2,4,4,0,4, ,0,0,0,0,0,1,1,1,0,20,4,1,1,61,1,53,53,2,2,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0
4,5,2,2,2,2,6,1,2,1,43,0,2,0,4,0,1,0,1,0,0,0,0,0,1,1,1,0,30,2,2,3,29,1,77,43,4,2,2,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,2,1
1,5,2,1,2,6,2,0,2,1,20,0,2,2,2,0,1,0,2,0,0,0,0,0,1,1,1,0,17,5,1,1,92,1,91,20,4,2,2,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,2,0
3,5,2,3,2,2,4,0,4,2,60,1,0,0,4,1,0,1, ,3,0,0,0,0,1,1,1,0,26,4,1,1,88,1,37,37,1,2,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
6,5,2,1,2,6,4,0,2,1,42,0,2,0,3,5,0,5, ,3,0,0,0,0,1,1,1,0,11,4,1,1,92,0,0,42,4,2,2,2,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,2,3
2,5,2,2,2,2,4,1,2,1,26,0,2,0,3,1,1,1,2,0,0,0,0,0,1,1,1,0,21,2,1,1,91,0,0,26,2,2,2,1,1,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
3,5,1,3,2,6,4,2,2,1,30,2,2,0,2,2,0,2, ,11,0,0,0,0,1,2,1,0,23,3,2,1,92,1,52,31,5,2,2,2,1,1,0,0,1, ,2,1,8,1,1,1,1,0,0,0,1,2,2
3,5,1,3,2,2,6,3,2,1,32,2,2,1,5,3,0,3, ,5,0,0,0,0,1,1,1,0,24,3,1,3,37,1,37,32,1,2,2,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0
3,5,1,3,1,2,1,0,1,2,28,1,2,2,5,1,0,1, ,11,0,0,0,0,1,5, , ,21,2, ,2,63,1,24, , , , , ,0,0,0,0,0,0,0,1, ,0,0,0,0,0,0,1,1,0,0
4,5,1,3,2,2,5,2,2,1,38,1,2,2,5,3,0,3, ,3,0,0,0,0,1,1,1,0,21,3,1,3,22,1,28,37,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
2,5,1,3,2,2,2,0,2,1,38,0,2,2,5,0,1,0,1,0,0,0,0,0,1,1,1,0,22,4,1,3,35,0,0,38,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7,5,1,1,2,4,3,0,1,2,45,0,2,2,4,5,0,5, ,0,0,0,0,0,1,3, , ,20,5, ,1,88,1,91, , , , , ,0,0,0,0,0,1,1,1, ,0,0,0,0,0,0,0,0,0,0
6,5,1,0,1,13,3,0,2,1,58,0,1,1,2,1,0,1, ,0,0,0,0,0,1,1,1,1,21,96,2,0,91,1,91,58,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0
2,5,1,1,2,6,3,1,2,1,40,0,2,2,2,1,0,1, ,0,0,0,0,0,1,1,1,1,18,0,2,1,88,0,0,40,4,4,2,4,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
6,5,2,1,2,4,7,1,2,1,50,0,2,0,2,6,0,6, ,3,0,0,0,0,1,1,1,0,20,4,1,1,1,1,92,50,2,2,2,2,1,1,0,8,1,3,3,1,1,0,0,0,0,0,0,0,0,0,1
3,5,2,2,2,4,3,1,1,2,29,0,2,2,3,2,0,2, ,3,0,0,0,0,1,1,2,1,14,4,1,2,88,0,0,32,2,2,2,2,0,1,1,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0
4,5,2,1,2,4,5,1,2,1,43,0,2,0,2,3,0,3, ,0,0,0,0,0,1,1,1,0,15,1,8,2,37,0,0,43,4,2,1,4,0,1,0,0,0,2,2,1,1,0,0,0,0,0,1,1,0,0,0
3,5,2,1,2,4,6,2,2,1,29,1,2,0,2,4,0,4, ,0,0,0,0,0,1,1,1,0,17,3,1,1,61,1,91,29,2,2,2,2,0,1,0,0,0,2,2,1,1,0,1,0,0,0,1,0,1,0,1
6,5,2,1,2,2,11,1,1,2,43,0,0,0,1,9,0,9, ,0,0,0,0,0,1,1,2,0,19,0,1,1,61,1,61,45,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
6,5,2,3,1,2,5,0,2,1,42,0,2,0,4,3,0,3, ,8,0,0,0,0,1,1,1,0,24,3,2,2,88,0,0,42,2,2,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
3,5,2,3,2,2,3,1,2,1,28,1,2,2,4,1,0,1, ,3,0,0,0,0,1,1,1,0,24,3,1,2,36,0,0,28,2,2,2,2,0,1,0,0,0,2,2,1,1, ,0,0,0,0,0,0,0,0,0
6,5,2,3,2,2,3,0,1,2,40,2,2,2,4,2,0,2, ,8,0,0,0,0,1,1,2,0,22,3,1,2,36,1,37,41,2,2,2,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
7,5,2,0,2,2,7,0,1,2,45,0,0,0,2,9,0,8, ,0,0,0,0,0,1,3, , ,21,4, ,1,61,0,0, , , , , ,0,1,0,0,1,1,1,1, ,0,0,0,0,0,0,1,1,0,0
2,5,2,2,2,2,5,1,2,1,29,0,2,0,3,1,0,1, ,3,0,0,0,0,1,1,1,0,21,3,1,1,88,0,0,29,2,2,2,2,0,1,8,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0
5,5,2,1,2,2,8,0,2,1,40,0,2,0,3,7,0,6, ,3,0,0,0,0,1,1,1,0,20,96,1,1,88,1,91,40,4,2,2,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,5,1,2,2,2,2,0,2,1,31,0,2,2,4,1,0,1, ,3,0,0,0,0,1,1,1,0,20,3,1,2,86,1,52,31,4,1,2,1,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
6,5,1,2,2,2,3,0,2,1,55,2,2,0,2,6,0,6, ,0,0,0,0,0,1,1,1,0,18,4,2,2,41,1,91,55,2,2,2,2,0,1,0,0,0,2,2,1,1,0,0,0,0,0,0,1,1,0,0
3,5,1,2,1,2,4,2,2,1,30,1,2,2,4,3,0,2, ,0,0,0,0,0,1,1,1,0,20,3,1,2,91,0,0,30,2,2,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
6,5,1,1,2,5,9,3,1,2,42,0,1,1,4,11,0,11, ,0,0,0,0,0,1,3, , ,15,4, ,1,91,1,91, , , , , ,0,0,0,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0
2,5,1,1,2,5,3,1,2,1,23,0,1,2,5,1,0,1, ,0,0,0,0,0,1,1,1,0,15,3,1,2,75,1,51,23,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,5,2,2,2,2,3,1,2,1,28,0,2,0,1,2,0,2, ,8,0,0,0,0,1,1,1,0,20,3,2,2,61,0,0,28,2,2,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0
3,5,2,1,2,2,4,1,2,1,29,0,2,0,3,4,0,3, ,11,0,0,0,0,1,1,1,0,16,4,1,1,61,0,0,29,2,2,2,2,1,1,1,0,0,2,2,1,1,0,1,0,1,0,1,0,0,0,1
3,5,2,2,2,2,5,1,2,1,31,1,2,0,4,2,0,2, ,0,0,0,0,0,1,1,1,0,24,4,1,1,88,0,0,31,2,2,2,2,0,0,0,0,0,2,2,1,1,0,1,0,0,0,1,0,1,2,1
7,5,2,1,2,2,7,0,2,1,54,1,1,1,4,6,0,6, ,0,0,0,0,0,1,1,1,0,20,4,1,1,0,1,32,54,2,2,2,7,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1
3,5,2,1,1,2,5,0,2,1,36,0,0,0,3,3,0,3, ,11,0,0,0,0,1,1,1,0,29,2,2,1,61,1,51,36,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,5,2,2,2,2,4,2,1,2,29,0,2,0,4,3,0,3, ,3,0,0,0,0,1,1,2,0,20,4,2,2,88,0,0,45,2,2,2,2,1,1,1,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
1,5,2,2,2,2,4,2,2,1,29,0,2,0,4,2,0,2, ,3,0,0,0,0,1,1,1,0,16,3,2,2,61,0,0,29,1,2,1,1,0,1,0,0,0,2,2,1,0,0,1,0,1,0,1,1,0,2,0
5,5,2,2,2,2,5,1,2,1,37,0,2,2,4,3,0,3, ,8,0,0,0,0,1,1,1,0,22,4,1,2,88,0, ,37,1,2,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
6,5,2,1,2,2,4,1,1,2,43,0,2,0,2,5,0,5, ,3,0,0,0,0,1,3, , ,19,2, ,1,61,1,61, , , , , ,1,1,0,1,0,1,1,1, ,0,1,1,1,1,1,1,1,1,3
3,5,2,2,2,2,4,2,1,2,26,0,2,0,3,2,0,2, ,0,0,0,0,0,1,1,2,0,24,4,1,1, ,0,0,32,2,4,2,4,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,0
6,5,2,3,2,2,6,2,1,2,40,2,2,2,4,8,0,8, ,8,0,0,0,0,1,1,2,0,22,4,1,1,88,1,37,47,4,4,4,4,1,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,2,0
5,5,2,1,2,2,4,0,2,1,41,1,2,0,3,2,0,2, ,0,0,0,0,0,1,1,1,0,20,2,1,2,91,1,91,41,2,2,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
6,5,2,3,2,2,8,2,2,1,45,2,2,0,5,7,0,7, ,0,0,0,0,0,1,1,1,0,25,4,1,3,88,1,91,45,2,2,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
